username,user id,content,sentiment
ccoalition,18058317,Handy dandy list of swing vote Representatives to contact on ObamaCare http://short.to/19jpu #tcot #hcr (plz RT),0
bemusedmuse,59171312,Orrin Hatch Schooled By E.J. Dionne On Reconciliation http://bit.ly/atZJIR #p2 #hcr #tcot,0
barrykw,22181755,RT @dccc Code Red - Democratic Congressional Campaign Committee (DCCC) http://ow.ly/1pIoXm,1
Tikkun44,32191750,Use www.you2gov.org 2lobby Senate members 2 sign Sen Bennet's letter & pass the #publicoption via #reconciliation http://bit.ly/aM3fR4 #hcr,1
slackadjuster,16082787,Please call REP Micheal McMahon And ask him to vote FOR #HCR  1-202-225-3371 NY # 1-718-351-7062,1
normangoldman,30647780,Let's go for the gusto! How about a real #publicoption; and dare I say #singlepayer? #p2 #hcr #hc09 http://ow.ly/1enZB,1
Loxodonta_s,48566603,At risk Dem House seat constituent contact info: #Virginia CD-2 Glenn Nye http://is.gd/9HAGr #HandsOff #HealthCare #hcr,1
OFA_UT,69218324,Today Linda visited Rep Matheson's office and pledged her family will fight for him if he fights for #HCR.  http://tweetphoto.com/13258596,1
patriot101,35904361,@glennbeck Clue to @SenatorLincoln RT TARGET=VOTE OUT 12 VULNERABLE DEMS Alan Grayson (202) 225-2176 (407) 841-1757 #killthebill #hcr #tcot,0
SupermanHotMale,20733757,"RT @BrainyGurl: Call Rep Kanjorski & tell him to forget #StupakPitts, #HCR is too important. 202-225-6511 #fem2",1
Tikkun44,32191750,"Call or Email Senator Byrd and tell him to pass the #publicoption via #reconciliation: (202) 224-3954, http://byrd.senate.gov/. #hcr",1
Tikkun44,32191750,"Call or Email Senator Begich & tell him to pass the #publicoption via #reconciliation: (202) 224-3004, http://begich.senate.gov/public/ #hcr",1
OurFuturedotorg,15750214,Progressive Breakfast: The President's #PublicOption Pledge | OurFuture.org http://ow.ly/1pLGd3 #hcr #jobs #banks #cfpa #climate #oil #p2,1
SenChrisDodd,16317406,"``The bill reflects bipartisanship, the votes don't.'' - Dodd on #hcr http://bit.ly/bOtiHD",0
rightlyaligned,87504275,MORAL DISARMAMENT http://bit.ly/av3o7H) IMPORTANT READ #tcot #teaparty #politics #sgp #beck #gop #rush #conservative #p2 #hcr #dnc #dems,0
DavidCornDC,15220768,Shocker: Eric Cantor exploits unemployment no.s to bash #hcr: http://bit.ly/c6kQcv,0
GOPLeader,7713202,RT @ALEC_States Virginia First State to Pass #healthcare Freedom Act: 38 states lining up against Obamacare http://bit.ly/au967R #hcr,0
7im,17375281,Sen Byrd blasts WV newspapers distortions of #hcr as ''barkings from the nether regions of Glennbeckistan'' http://bit.ly/9ohDQG,0
OurFuturedotorg,15750214,RNC Fund-raising Scandal And Conservatism's True ''Code Red'' Colors http://ow.ly/1pMy2F #hcr #p2 #fear #scary #welltheycantwinontheissues,0
mmfa,13493302,Glenn Beck and crew continue to mock the uninsured: http://bit.ly/aGUsle #p2 #HCR #health #noisemachine,0
BrendanNyhan,84653850,"GOP ad criticizes #hcr for ''weaken[ing] Medicare'', adds ''government-run health care is wrong.'' Can't make this stuff up. http://tr.im/QL9q",0
KarlFrisch,3365,Robert Byrd: Editorial Resembles 'Barkings From The Nether Regions Of Glennbeckistan' - http://ow.ly/1eMSG - #hcr #healthcare,0
Shoq,8431652,RT @KarlFrisch: Robert Byrd: Editorial Resembles 'Barkings From The Nether Regions Of Glennbeckistan' - http://ow.ly/1eMSG - #hcr,0
starfishncoffee,18003520,"RT @cynthiaboaz: Hey America, you know where else health care is considered a ''luxury''? The Middle Ages. #hcr #p2 #tcot",1
ccoalition,18058317,Handy dandy list of swing vote Representatives to contact on ObamaCare http://bit.ly/9zWVzU #hcr #tcot (plz RT),0
johnmbyers,40938614,"If all the retiring House dems, who dont have to worry about facing the voter backlash, vote for #hcr, then it will likely pass.",0
coutpost,18461227,Media Matters ADMITS Barack Obama Has Bribed Congressman Jim Matheson http://is.gd/9KVtn #tcot #hcr,0
obamascare,64322428,Massa's exit eases health reform passage http://j.mp/9xIge3 #tcot #hcr #healthcare #obamacare,0
exposeliberals,21707592,RT @fleckman: OOPS!! The President's Health Plan WON'T Cut the Budget Deficit  http://bit.ly/9jKT8h #tcot #tlot #sgp #hcr #p2,0
LibbyLefty,113450071,We need TRUE #HCR. Call Sen.McCaskill 202-224-6154 and tell her to support the #PublicOption thru Reconcilition. #p2,1
obamawire,23128348,Robert Reich: The Jobless Rate Makes #HealthCare ( #hcr ) Reform Both Harder and More Important http://ow.ly/16JjMm,1
AlwaysEpiphany,110185527,"RT @Proudlib: RT @craftyme25: Cons revere family values unless the family is not theirs, then it's tough sh*t if U cant afford hc #HCR #tcot",0
slackadjuster,16082787,RT @several_: RT @Tikkun44: Tweet Senator @russfeingold and tell him to pass the #publicoption through #reconciliation. #hcr,1
hipEchik,22643800,NEW Obamacare :  In Summary and In Full http://tinyurl.com/ykydrrs #Tcot #hcr #handsoff,0
wvmtngrl07,83004973,RT @mmaction: VIDEO: Rep. @EricCantor Says The GOP Wants ''More People Uninsured'' - Freudian slip? http://bit.ly/bCYc1Y #p2 #tcot #hcr,0
TCOAmerica,84664241,Boehner 2 President Obama: yr Health Care Bill is Unconstitutional http://bit.ly/c3EFk5 #tcot #hcr #sgp #tlot #ocra #hhrs #liberty #patriot,0
TCOAmerica,84664241,The Founders Vision Is Obama's Nightmare http://bit.ly/diLdMW #tcot #hcr #sgp #tlot #ucot #hhrs #ampat #liberty #patriot #rsrh,0
StCyrlyMe2,22066415,"Love how the GOP fight like hell 4 a woman ''NOT'' 2 have a right 2 her own body, yet all support ''DEATH PENALTY''  Damn Hypocrites #p2 #hcr",0
KMers,17388022,Negotiating with the GOP o #hcr is like negotiating with terrorists & we all know how well tht works #p2 #passthedamnbill,0
thebighoot,31176510,"Lawyers and Lobbyists contribute $13,456,386 to Obama, Do you think this might be stoping TORT reform! #p2 #tcot #HCR #teaparty #gop",0
billieraven,48109360,Trouble in Arkansas for Dems (Fox News ''fair & balanced'') ''the Scott Brown formula??'' http://bit.ly/bdvsET #p2 #hcr #tcot,0
GOPLeader,7713202,Toxic: Dems Set to Use ''Divisive'' ''Trick'' to Ram Through Job-Killing Gov't Takeover of Health Care http://bit.ly/cvjzdW #hcr,0
delton,15147298,@ComfyPaws Disgusted is more like it! Seniors who have paid into Medicare may discover that they have no one to administer care. #hcr #tcot,0
SissyWillis,19017604,RT @toddeherman: Warren Buffet Says Start Over On Health Care http://gop.am/HwBW Will POTUS Listen To His Own Adviser? #tcot #hcrsummit,0
rorycooper,18978553,RT @toddeherman Warren Buffet Says Start Over On Health Care http://gop.am/HwBW Will POTUS Listen To His Own Adviser? #tcot #hcr,0
Ben_Howe,64088396,Juan Williams on #HCR: ''Rahm can't get the american people to eat the dog food'' Truer words and all that. #tcot,0
jilevin,24733117,Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,0
stunetii,21329783,"RT @Shoq Give a Republican a fish, and he'll eat for a day. Teach him to fish, and you'll be lucky if you ever eat again. #rsc #p2",0
DavidCornDC,15220768,McCain's very specific hypocrisy re reconciliation and #HCR: http://bit.ly/buLD2A,0
mmaction,16313934,FALSE .@KarlRove Tweet: Reconcliation ''Unprecedented'' http://bit.ly/bWbUml #p2 #tcot #hcr,0
GOPLeader,7713202,Clinton & Carter pollsters say ObamaCare is a disastrous failure (via @washingtonpost): http://bit.ly/9x87Cz #hcr,0
jeffshaw,14161220,The lesson here is simple: health care reform is necessary to win hockey gold.  #hcr #olympics,1
LibbyLefty,113450071,We need TRUE #HCR. Call Sen.Hagan 202-224-6342 and tell her to support the #PublicOption thru Reconcilition. #topprog,1
Mickycohen714,52473905,RT @thebighoot: 10 Reasons to Support GOP Alternative http://bit.ly/cFn5u2 #tcot #p2 #teaparty #liberal #gop #vote2010 #HCR #mob,1
AntoniaZ,10085872,"RT @OTOOLEFAN Canadians, on average, live 3 years longer than Americans. Must be that horrible health care system they have #hcr",1
elissapr,15154601,"RT @AntoniaZ: RT @OTOOLEFAN Canadians, on average, live 3 years longer than Americans. Must be horrible health care system they have #hcr",1
HealthPolicyHub,88740365,Sign on to tell Congress: Health Care Reform Can't Wait! http://ow.ly/1cLJ7 #hcr,1
WeGotEd,37666933,#Obama challenges #GOP to help get #healthreform done #p2 #hcr #hc09 http://ow.ly/1cNLE,1
MarinaGipps,16194607,We are way too far to the Right.  I love my country...but Canada is more normal.\n#hcrsummit,1
thomas2leroy,24991189,FUNNY YOUTUBE VIDEO || Joe Lieberman Blocks More Things ||  http://bit.ly/5iKII6 || #hcr,0
Senate_GOPs,14344823,Fact Checking Pres. Obama on Deficit Reduction http://bit.ly/bvVWQ9 #tcot #hcr,0
beesnguns,53487798,@repmikemichaud @RepMikeRoss @repnormdicks @repperlmutter  How many calls are you getting SAYING NO to #Healthcare #hcr,0
beesnguns,53487798,@usrepmikedoyle @Barbara_Boxer @blanche4senate @evanbayh  How many calls are you getting SAYING NO to #Healthcare #hcr,0
mattklewis,16887628,"RT @chucktodd WH won't be happy to know most of DC (read:Congress) is reading this story, not focused on #hcr. http://ping.fm/Mxqtb",0
RNC,11134252,@PressSec Warren Buffett says start over on health care. Will the WH listen to its economic adviser? #askgibbs #tcot #hcr,0
fleckman,15850830,In honor of Obama's #hcr announcement 2morrow - ''The Delusional Deafness of Obama'' http://bit.ly/cvUV7w #tcot #tlot #p2,0
Marnus3,24405200,"Obama wants to include republican ideas in the #hcr bill, so there will be some blank sheets of paper and a reset button. #p2 #ACORN",0
winterthur,16474992,"#GOPs #SarahPalin Loves Government #healthcare For Her Son, Tripp http://bit.ly/9Th3yn #hcr #hcs #p2",0
stevekimura,34761747,RT @thejoshuablog: @senjohnmccain @johncornyn @jimdement @johnensign @chuckgrassley @orrinhatch: It must suck knowing you can't stop #HCR?,0
chucktodd,50325797,RT @TheDailyDebate  ''Lost'' is best analogy to #hcr . Every time it looks over we flashback to beginning wondering how this is going to end.,0
SenChrisDodd,16317406,RT @whitehouse: Context on last exchange - WaPo: ''the CBO found that premiums go down under health-care reform'' http://bit.ly/7EmpEy #hcr,1
MikeBlockCPA,48347748,RT @RenewingAmerica: @thebighoot: CBO: Republican health plan to cut premiums and deficit   Washington Examiner: http://bit.ly/1j6B6D  #HCR,1
GOTVote2010,106630088,VOTE Bill Halter for Senate! Follow @BillHalter & GOTV! #p2 #AR #Arkansas #ARSen #ARdems #HCR #topprog #OFA,1
healthaccess,21019697,RT @escapetochengdu Maddow to GOP: ''You can't stop health reform. But you can stop embarassing yourselves.'' http://bit.ly/9mkEmn #hcr,1
KHerzberg1776,113447968,BrianINC - Why did Jimmy Carter vote for Barack Obama? Because Carter didn't want to be the worst President in history. -Favorites  #HCR,0
KMers,17388022,RW:  read the facts be4 YOU LIE http://bit.ly/Yq92d #p2 #hcr,0
prolifehealth,99123713,Using reconciliation to pass Obamacare would be inappropriate and unprecedented. Here's why http://bit.ly/9AlElS\n #hcr,0
ArrghPaine,56572080,Harold Ford doesn't seem to realize that the GOP would vote against their mothers to thwart Obama #MeetDepressed #p2 #hcr,0
ArrghPaine,56572080,I swear I could write about the hypocrisy of this GOP everyday and NEVER run out of material! Arrgh! #p2 #hcr #MeetDepressed,0
beaglescout,40380990,"Do U like living in yr parents' house, like a child, aged 40, obeying their rules? U will LUV Obamacare #handsoff #tcot #hcr",0
AtheistJohnny,87376738,"If Jesus came back today, Conservatives would stone him for healing the sick w/o charging them a dime. #hcr RT @tlw3 #nogod #noreligion",0
BlueCollarTodd,14152172,#tcot  #hcr ObamaCare Is A Gateway To Tyranny..http://bit.ly/9WeJjV  #politics  #tlot  #catcot @michellemalkin  @NewsBusters,0
craftyme25,42245932,Watching @maddow. Teabaggers at townhall meetings are domestic thug terrorists. Terrorizing elected officials & #hcr supporters. #tcot #p2,0
winterthur,16474992,RT @Hexham67: Phone calls in support of #hcr are working. KEEP IT UP PROGRESSIVES!! Goal is in sight! #Publicoption right behind! #p2,1
tickle_b,46985065,"Kudos to Ann Kirkpatrick for proposing Congress take an $8,700 pay cut  http://bit.ly/bAF1yD  #p2",1
TheBestChange,68526790,Dems: Writing a Sad Chapter in Our Nation's History - Can't wait til Nov Chapter! #KILLtheBILL #teaparty #ucot #tcot #hc #hcr,0
heirsinhope,76659790,"Rep Donnelly, vote NO on #hcr! http://bit.ly/cp6uDH Don't let us down! #tcot @libertyforce",0
AlwayzSusan,41683723,RT @GOPLeader: Good Grief: Chaos Reigns Among Dem Leaders as House Hurtles Towards Health Care Vote http://bit.ly/aqrbeV #hcr,0
DadForAStrongUS,41729695,"Hey #Pelosi, at least Marie Antoinette let them eat cake....you're trying to feed us a big steaming pile of sh!t #hcr #tcot",0
Cellenrun,11775252,Can we ''deem & pass'' a bill to oust Obama? #tcot #teaparty #sgp #hcr  #killthebill,0
keene_politics,111712567,"Massive arrogance, smug condescending leaders, and unconstitutional power grabs by Democrats. It is up to citizens to end it. #hcr #tcot",0
jserb,15146870,Vote NO on an up-and-down vote on #HCR. Lets put a fork in this super bad bill. #killthebill #tcot #tweetcongress #sgp,0
avivao,15511055,RT.@Shoq: OOPSIE! Even American Enterprise Institute (AEI) says #GOP is lying about reconciliation. http://bit.ly/bCOa9m #p2 #hcr,0
keder,17518344,"OK, I'm getting a little panicky about #hcr.  Someone tell me it's not gonna pass. #kthx",0
kevinomccarthy,15428227,"No transparency. Closed door tactics. Pelosi's #hcr bill=more govt mandates, more taxes, & more borrowing. Let's stop and start over. #tcot",0
DavidCornDC,15220768,"NYT: why is O going on Fox to talk #hcr, can he persuade it's viewers? G: big audience share & it's worth a shot.  #whbrief",1
kdrum,18276341,Why isn't Obama going nuclear over Lehman fraud? http://bit.ly/aqh8eN Hopefully the answer is just that he's waiting until #hcr passes.,1
dag210,32300023,Pass. The. Damn. Bill.  Let's not forget the moral and civic responsibility we have to help those less fortunate. #hcr,1
AlinskyDefeater,56532503,Freedom will always appeal to more people than Gov't control. Stand firm and let no one quiet your voice. #ocra #tcot #hcr,1
TruBlueAmerican,122580937,"RT@AmericasBrave @SarahPalinUSA , @Sarahpalin @Obama @HCR  I am a REAL American and I am in favor of health care reform.#HCR, #Sarahpalin",1
blurb,5815592,Dems: yes you can pass healthcare reform! Don't let ignorance and fear rule our days any longer! #hcr,1
TheBestChange,68526790,Thank You @RepPaulRyan 4Speaking the Clear and Concise Truth abt Gov Run HC http://bit.ly/c7GqzD #tcot #ucot #ocra #teaparty #gop #hc #hcr,1
Marnus3,24405200,The crowd at the Tea Party rally today was the best case yet for preserving the right to chose. #p2 #hcr #ACORN,1
SEIU,14695985,"Lots of people are talking about rate hikes, but what they're NOT talking about is how it impacts women: http://seiu.me/hw #HCRsummit",0
fleckman,15850830,OUTSTANDING! Friedman on Socialized (ObamaCare) Medicine  http://bit.ly/cY0dRw HT @anjwolf #tcot #hcr #p2,0
jilevin,24733117,Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,0
CooperRepublic,35132974,RT @Senate_GOPs: Sen. Mitch McConnell: Americans Won't Stand For It http://bit.ly/a0GO0o #hcr #tcot,0
PomPrincessMomJ,38370559,RT @lmdapper: Obama balances between jobs and health care http://tinyurl.com/yzrwlbf || jobs and #HCR go hand in hand.//POTUS CARES!!,0
KarlRove,18791763,Great piece by @OrrinHatch on the unprecedented danger of using reconciliation health care  http://bit.ly/9v68gy #TCOT #HCR #SGP,0
GOPLeader,7713202,Sen. Orrin Hatch (R-UT): Reconciliation on #hcr would be an assault to the democratic process http://bit.ly/9v68gy,0
GOPLeader,7713202,"RT @Heritage Reconciliation is highly controversial, and for healthcare would be nuclear, unprecedented. http://bit.ly/d4pdHE #hcr",0
rightlyaligned,87504275,BO moneyman Soros unhappy w BO http://bit.ly/citw8L #tcot #teaparty #politics #sgp #GlennBeck #rush #ocra #conservative #p2 #hcr #dems,1
Tikkun44,32191750,Email Senator Baucus http://baucus.senate.gov/ and tell him to support the #publicoption through #reconciliation. #hcr,1
hrana,650903,News: #Medicare patients brace for doctor boycott http://bit.ly/ceuoxF - It has some tips on what to do if you're dropped. #hcr,1
TheGreyKing,21117305,RT @Marnus3: BREAKING: Ann Coulter's adam's apple has been issued it's own area code: 666. #p2 #hcr @myen,0
Marnus3,24405200,Bunning complained that he was on a senate-only elevator. It had to be a dumbwaiter. #p2 #hcr #ACORN @myen,0
